timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.6288,8470.505859375,15434.2353515625,-43591.796875,-164287.625,-289462.9375,-305176.09375,-292241.46875,-292980.875,0
0.6288,8646.63671875,15568.345703125,-43573.37890625,-164296.34375,-289464.84375,-305178.0,-292243.4375,-292982.65625,0
0.6288,8713.201171875,15643.7158203125,-43558.359375,-164301.03125,-289457.78125,-305170.9375,-292236.15625,-292975.59375,0
0.6288,8506.4921875,15507.7724609375,-43580.7109375,-164286.953125,-289456.9375,-305170.15625,-292235.34375,-292974.78125,0
0.6288,8384.853515625,15461.3701171875,-43593.67578125,-164269.609375,-289457.78125,-305170.84375,-292236.25,-292975.625,0
0.6288,8519.6796875,15605.5390625,-43590.90234375,-164289.734375,-289473.6875,-305186.9375,-292252.25,-292991.625,0
0.6288,8601.53125,15699.013671875,-43572.57421875,-164297.546875,-289468.5,-305181.78125,-292247.0,-292986.375,0
0.6288,8519.1875,15564.6357421875,-43590.9921875,-164284.0,-289463.09375,-305175.875,-292241.46875,-292980.875,0
0.6588,8492.5888671875,15508.9345703125,-43616.83203125,-164262.375,-289462.625,-305175.40625,-292241.03125,-292980.40625,0
0.6588,8617.4462890625,15679.478515625,-43614.59765625,-164275.59375,-289474.5625,-305187.59375,-292253.1875,-292992.53125,0
0.6588,8677.52734375,15786.990234375,-43596.22265625,-164290.078125,-289475.71875,-305188.90625,-292254.34375,-292993.78125,0
0.6588,8621.9609375,15663.3408203125,-43608.3359375,-164282.984375,-289471.1875,-305184.0625,-292249.78125,-292989.1875,0
0.6589,8444.2197265625,15472.904296875,-43620.31640625,-164253.078125,-289462.9375,-305175.4375,-292241.25,-292980.6875,0
0.6589,8551.5078125,15608.0869140625,-43603.95703125,-164243.6875,-289456.25,-305168.875,-292234.53125,-292974.15625,0
0.6589,8687.6748046875,15745.953125,-43593.36328125,-164263.078125,-289463.46875,-305176.4375,-292241.96875,-292981.4375,0
0.6589,8639.171875,15700.0419921875,-43608.29296875,-164269.921875,-289468.34375,-305181.34375,-292246.875,-292986.28125,0
0.6589,8444.3984375,15525.8330078125,-43631.58203125,-164245.25,-289466.59375,-305179.3125,-292244.96875,-292984.34375,0
0.6589,8519.3212890625,15587.880859375,-43622.5546875,-164236.125,-289463.90625,-305176.5625,-292242.1875,-292981.59375,0
0.7187,8672.5205078125,15727.580078125,-43601.6328125,-164247.03125,-289463.1875,-305175.875,-292241.65625,-292980.90625,0
